,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
0,0.8097,0.74561405,0.745,0.7448405,233.07663,400.0,0.6214764,9,session_A,13,2,001-2015,ACM+MDM(Grid)
1,0.9523,0.89983803,0.895,0.8946814,464.28702,400.0,1.2382824,9,session_B,13,2,001-2015,ACM+MDM(Grid)
2,0.9969,0.9716981,0.97,0.96997297,696.6097,400.0,1.8592042,9,session_C,13,2,001-2015,ACM+MDM(Grid)
3,0.7825,0.70852405,0.705,0.70374835,1.4170766,400.0,0.003277858,9,session_A,13,2,001-2015,Cov+EN
4,0.9408,0.8467972,0.84,0.8392121,3.1456082,400.0,0.0072297617,9,session_B,13,2,001-2015,Cov+EN
5,0.9829,0.94540083,0.945,0.9449876,4.655758,400.0,0.010770755,9,session_C,13,2,001-2015,Cov+EN
6,0.7776,0.7019871,0.685,0.6782349,3.8993375,400.0,0.010279864,9,session_A,13,2,001-2015,CSP+LDA
7,0.9373,0.8432003,0.82,0.8169057,5.48586,400.0,0.013964088,9,session_B,13,2,001-2015,CSP+LDA
8,0.9873,0.94719124,0.945,0.9449325,6.6140146,400.0,0.01653303,9,session_C,13,2,001-2015,CSP+LDA
9,0.8139,0.7360427,0.73,0.7282609,1298.4113,400.0,3.5439243,9,session_A,13,2,001-2015,ACM+TGSP+SVM(Grid)
10,0.9731,0.9415897,0.94,0.93994594,2494.7058,400.0,6.8229513,9,session_B,13,2,001-2015,ACM+TGSP+SVM(Grid)
11,0.9964,0.9661654,0.965,0.9649781,3690.9507,400.0,10.103079,9,session_C,13,2,001-2015,ACM+TGSP+SVM(Grid)
12,0.7779,0.7222222,0.72,0.71929824,0.89479756,400.0,0.0021661336,9,session_A,13,2,001-2015,FgMDM
13,0.9348,0.88015205,0.88,0.879988,1.7130744,400.0,0.0041780425,9,session_B,13,2,001-2015,FgMDM
14,0.9856,0.95614034,0.955,0.95497185,2.6030138,400.0,0.0063029593,9,session_C,13,2,001-2015,FgMDM
15,0.7359,0.68446183,0.67,0.6634027,0.6193304,400.0,0.0014354603,9,session_A,13,2,001-2015,MDM
16,0.8952,0.83530176,0.835,0.83496284,1.173254,400.0,0.0025826404,9,session_B,13,2,001-2015,MDM
17,0.9858,0.91838896,0.915,0.9148275,1.7233436,400.0,0.0037196507,9,session_C,13,2,001-2015,MDM
18,0.7752,0.7273667,0.72,0.7177135,1.4635584,400.0,0.003334219,9,session_A,13,2,001-2015,TANG+SVM
19,0.9333,0.87238324,0.87,0.8697917,2.8541212,400.0,0.0064361743,9,session_B,13,2,001-2015,TANG+SVM
20,0.9856,0.94,0.94,0.94,4.400347,400.0,0.009849291,9,session_C,13,2,001-2015,TANG+SVM
