,dataset,index,pipe1,pipe2,p,smd,nsub
45,001-2014,45,ACM+TGSP+SVM(MDOP),Cov+EN,0.671875,-0.18894895566546005,9
46,001-2014,46,ShallowConvNet,Cov+EN,0.935546875,-0.525030147249807,9
47,001-2014,47,TANG+SVM,Cov+EN,0.21484375,0.2756497313944701,9
48,001-2014,48,ACM+MDM(Grid),DeepConvNet,0.076171875,0.5120001423045536,9
49,001-2014,49,ACM+TGSP+SVM(Grid),DeepConvNet,0.009765625,0.7174626052373084,9
50,001-2014,50,CSP+LDA,DeepConvNet,0.158203125,0.35936106473440554,9
51,001-2014,51,Cov+EN,DeepConvNet,0.025390625,0.7761454186412584,9
52,001-2014,52,DeepConvNet,DeepConvNet,0.001953125,0.0,9
53,001-2014,53,EEGNet_8_2,DeepConvNet,0.94921875,-0.7067730786688893,9
54,001-2014,54,FgMDM,DeepConvNet,0.017578125,0.8568206647707333,9
55,001-2014,55,MDM,DeepConvNet,0.20703125,0.26605259332169856,9
56,001-2014,56,ACM+MDM(MDOP),DeepConvNet,0.095703125,0.5047073679095668,9
57,001-2014,57,ACM+TGSP+SVM(MDOP),DeepConvNet,0.03515625,0.6663701636606676,9
58,001-2014,58,ShallowConvNet,DeepConvNet,0.046875,0.6305375549346219,9
59,001-2014,59,TANG+SVM,DeepConvNet,0.017578125,0.909553709404908,9
60,001-2014,60,ACM+MDM(Grid),EEGNet_8_2,0.017578125,0.7541184898672211,9
61,001-2014,61,ACM+TGSP+SVM(Grid),EEGNet_8_2,0.009765625,0.9063282622327241,9
62,001-2014,62,CSP+LDA,EEGNet_8_2,0.0390625,0.6290918380281557,9
63,001-2014,63,Cov+EN,EEGNet_8_2,0.017578125,0.839292912317826,9
64,001-2014,64,DeepConvNet,EEGNet_8_2,0.052734375,0.7067730786688893,9
65,001-2014,65,EEGNet_8_2,EEGNet_8_2,0.001953125,0.0,9
66,001-2014,66,FgMDM,EEGNet_8_2,0.017578125,0.8738053303079789,9
67,001-2014,67,MDM,EEGNet_8_2,0.041015625,0.6128825386953909,9
68,001-2014,68,ACM+MDM(MDOP),EEGNet_8_2,0.017578125,0.7396659036799667,9
69,001-2014,69,ACM+TGSP+SVM(MDOP),EEGNet_8_2,0.009765625,0.8252868614510552,9
70,001-2014,70,ShallowConvNet,EEGNet_8_2,0.001953125,0.7667692211430297,9
71,001-2014,71,TANG+SVM,EEGNet_8_2,0.017578125,0.8788656956932536,9
72,001-2014,72,ACM+MDM(Grid),FgMDM,0.37109375,0.15470826088868922,9
73,001-2014,73,ACM+TGSP+SVM(Grid),FgMDM,0.080078125,0.45488542736354004,9
74,001-2014,74,CSP+LDA,FgMDM,0.998046875,-0.789973777337392,9
75,001-2014,75,Cov+EN,FgMDM,0.44921875,0.05429250292174565,9
76,001-2014,76,DeepConvNet,FgMDM,0.984375,-0.8568206647707333,9
77,001-2014,77,EEGNet_8_2,FgMDM,0.984375,-0.8738053303079789,9
78,001-2014,78,FgMDM,FgMDM,0.001953125,0.0,9
79,001-2014,79,MDM,FgMDM,0.98828125,-0.8374040228804386,9
80,001-2014,80,ACM+MDM(MDOP),FgMDM,0.830078125,-0.33822134270143106,9
81,001-2014,81,ACM+TGSP+SVM(MDOP),FgMDM,0.611328125,-0.09792538791189918,9
82,001-2014,82,ShallowConvNet,FgMDM,0.935546875,-0.49118666303042197,9
83,001-2014,83,TANG+SVM,FgMDM,0.126953125,0.4318704415710174,9
84,001-2014,84,ACM+MDM(Grid),MDM,0.009765625,0.6546488397564346,9
85,001-2014,85,ACM+TGSP+SVM(Grid),MDM,0.001953125,0.9483018652585449,9
86,001-2014,86,CSP+LDA,MDM,0.375,0.09887933615048149,9
87,001-2014,87,Cov+EN,MDM,0.001953125,1.2206493632754136,9
88,001-2014,88,DeepConvNet,MDM,0.794921875,-0.26605259332169856,9
89,001-2014,89,EEGNet_8_2,MDM,0.9609375,-0.6128825386953909,9
90,001-2014,90,FgMDM,MDM,0.013671875,0.8374040228804386,9
91,001-2014,91,MDM,MDM,0.001953125,0.0,9
92,001-2014,92,ACM+MDM(MDOP),MDM,0.001953125,1.2816260975149998,9
93,001-2014,93,ACM+TGSP+SVM(MDOP),MDM,0.001953125,1.5051812594390512,9
94,001-2014,94,ShallowConvNet,MDM,0.2421875,0.30320899017488245,9
95,001-2014,95,TANG+SVM,MDM,0.005859375,0.9785651042776667,9
96,001-2014,96,ACM+MDM(Grid),ACM+MDM(MDOP),0.060546875,0.4468259247321093,9
97,001-2014,97,ACM+TGSP+SVM(Grid),ACM+MDM(MDOP),0.013671875,0.8124302230662139,9
98,001-2014,98,CSP+LDA,ACM+MDM(MDOP),0.9375,-0.5095197770436493,9
99,001-2014,99,Cov+EN,ACM+MDM(MDOP),0.078125,0.5428562205051848,9
100,001-2014,100,DeepConvNet,ACM+MDM(MDOP),0.90625,-0.5047073679095668,9
101,001-2014,101,EEGNet_8_2,ACM+MDM(MDOP),0.984375,-0.7396659036799667,9
102,001-2014,102,FgMDM,ACM+MDM(MDOP),0.171875,0.33822134270143106,9
103,001-2014,103,MDM,ACM+MDM(MDOP),0.998046875,-1.2816260975149998,9
104,001-2014,104,ACM+MDM(MDOP),ACM+MDM(MDOP),0.001953125,0.0,9
105,001-2014,105,ACM+TGSP+SVM(MDOP),ACM+MDM(MDOP),0.001953125,0.9735979898185981,9
106,001-2014,106,ShallowConvNet,ACM+MDM(MDOP),0.6875,-0.16576876190133677,9
107,001-2014,107,TANG+SVM,ACM+MDM(MDOP),0.091796875,0.5002976279271726,9
108,001-2014,108,ACM+MDM(Grid),ACM+TGSP+SVM(MDOP),0.345703125,0.2770666943569993,9
109,001-2014,109,ACM+TGSP+SVM(Grid),ACM+TGSP+SVM(MDOP),0.013671875,0.6482155905600814,9
110,001-2014,110,CSP+LDA,ACM+TGSP+SVM(MDOP),0.998046875,-0.8272444594752036,9
111,001-2014,111,Cov+EN,ACM+TGSP+SVM(MDOP),0.330078125,0.18894895566546005,9
112,001-2014,112,DeepConvNet,ACM+TGSP+SVM(MDOP),0.966796875,-0.6663701636606676,9
113,001-2014,113,EEGNet_8_2,ACM+TGSP+SVM(MDOP),0.9921875,-0.8252868614510552,9
114,001-2014,114,FgMDM,ACM+TGSP+SVM(MDOP),0.390625,0.09792538791189918,9
115,001-2014,115,MDM,ACM+TGSP+SVM(MDOP),0.998046875,-1.5051812594390512,9
116,001-2014,116,ACM+MDM(MDOP),ACM+TGSP+SVM(MDOP),0.998046875,-0.9735979898185981,9
117,001-2014,117,ACM+TGSP+SVM(MDOP),ACM+TGSP+SVM(MDOP),0.001953125,0.0,9
118,001-2014,118,ShallowConvNet,ACM+TGSP+SVM(MDOP),0.880859375,-0.41442563477588384,9
119,001-2014,119,TANG+SVM,ACM+TGSP+SVM(MDOP),0.22265625,0.2672852504309941,9
120,001-2014,120,ACM+MDM(Grid),ShallowConvNet,0.181640625,0.35263482494171877,9
121,001-2014,121,ACM+TGSP+SVM(Grid),ShallowConvNet,0.025390625,0.5928349274443739,9
122,001-2014,122,CSP+LDA,ShallowConvNet,0.8046875,-0.39850298739026435,9
123,001-2014,123,Cov+EN,ShallowConvNet,0.06640625,0.525030147249807,9
124,001-2014,124,DeepConvNet,ShallowConvNet,0.955078125,-0.6305375549346219,9
125,001-2014,125,EEGNet_8_2,ShallowConvNet,0.998046875,-0.7667692211430297,9
126,001-2014,126,FgMDM,ShallowConvNet,0.06640625,0.49118666303042197,9
127,001-2014,127,MDM,ShallowConvNet,0.759765625,-0.30320899017488245,9
128,001-2014,128,ACM+MDM(MDOP),ShallowConvNet,0.314453125,0.16576876190133677,9
129,001-2014,129,ACM+TGSP+SVM(MDOP),ShallowConvNet,0.12109375,0.41442563477588384,9
130,001-2014,130,ShallowConvNet,ShallowConvNet,0.001953125,0.0,9
131,001-2014,131,TANG+SVM,ShallowConvNet,0.044921875,0.6208462857279777,9
132,001-2014,132,ACM+MDM(Grid),TANG+SVM,0.431640625,0.096900516973261,9
133,001-2014,133,ACM+TGSP+SVM(Grid),TANG+SVM,0.109375,0.3919872426179103,9
134,001-2014,134,CSP+LDA,TANG+SVM,0.998046875,-0.9730800768423785,9
135,001-2014,135,Cov+EN,TANG+SVM,0.787109375,-0.2756497313944701,9
136,001-2014,136,DeepConvNet,TANG+SVM,0.984375,-0.909553709404908,9
137,001-2014,137,EEGNet_8_2,TANG+SVM,0.984375,-0.8788656956932536,9
138,001-2014,138,FgMDM,TANG+SVM,0.875,-0.4318704415710174,9
139,001-2014,139,MDM,TANG+SVM,0.99609375,-0.9785651042776667,9
140,001-2014,140,ACM+MDM(MDOP),TANG+SVM,0.91015625,-0.5002976279271726,9
141,001-2014,141,ACM+TGSP+SVM(MDOP),TANG+SVM,0.779296875,-0.2672852504309941,9
142,001-2014,142,ShallowConvNet,TANG+SVM,0.95703125,-0.6208462857279777,9
143,001-2014,143,TANG+SVM,TANG+SVM,0.001953125,0.0,9
