,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
0,0.879661,0.8138298,0.7083333,0.6797386,89.80899,200.0,0.34349206,1,session_0,14,3,Zhou 2016,ACM+MDM(Grid)
1,0.9596,0.8914091,0.89,0.8899009,188.64217,219.0,0.7248817,1,session_1,14,3,Zhou 2016,ACM+MDM(Grid)
2,0.9076,0.7549781,0.71,0.696621,281.73367,219.0,1.082229,1,session_2,14,3,Zhou 2016,ACM+MDM(Grid)
3,0.86327684,0.83908045,0.76666665,0.75193566,0.62144446,200.0,0.0018187353,1,session_0,14,3,Zhou 2016,Cov+EN
4,0.9464,0.75510204,0.52,0.37629938,1.4282765,219.0,0.0041892836,1,session_1,14,3,Zhou 2016,Cov+EN
5,0.932,0.8406593,0.81,0.8056266,2.204454,219.0,0.006462789,1,session_2,14,3,Zhou 2016,Cov+EN
6,0.8480226,0.8105263,0.7,0.66883117,2.1866977,200.0,0.0070141493,1,session_0,14,3,Zhou 2016,CSP+LDA
7,0.9092,0.74366474,0.65,0.61278903,2.6605778,219.0,0.008416816,1,session_1,14,3,Zhou 2016,CSP+LDA
8,0.8816,0.83013207,0.83,0.829983,3.1199315,219.0,0.009729508,1,session_2,14,3,Zhou 2016,CSP+LDA
9,0.97062147,0.85542166,0.8,0.79049295,487.98633,200.0,1.923521,1,session_0,14,3,Zhou 2016,ACM+TGSP+SVM(Grid)
10,0.9868,0.8968254,0.87,0.86776525,1038.712,219.0,4.107521,1,session_1,14,3,Zhou 2016,ACM+TGSP+SVM(Grid)
11,0.9872,0.9301721,0.93,0.929993,1583.242,219.0,6.269775,1,session_2,14,3,Zhou 2016,ACM+TGSP+SVM(Grid)
12,0.83107346,0.7920792,0.65,0.59951925,0.40341353,200.0,0.0013324973,1,session_0,14,3,Zhou 2016,FgMDM
13,0.908,0.7688172,0.57,0.47245738,0.8700175,219.0,0.0028762873,1,session_1,14,3,Zhou 2016,FgMDM
14,0.9128,0.85014004,0.85,0.849985,1.4557805,219.0,0.0047856136,1,session_2,14,3,Zhou 2016,FgMDM
15,0.8220339,0.8105263,0.7,0.66883117,0.27129865,200.0,0.00084698654,1,session_0,14,3,Zhou 2016,MDM
16,0.8944,0.7971138,0.78,0.77678573,0.54610705,219.0,0.0016327141,1,session_1,14,3,Zhou 2016,MDM
17,0.8812,0.7387153,0.72,0.71440226,0.81492114,219.0,0.0024001948,1,session_2,14,3,Zhou 2016,MDM
18,0.8646893,0.7636842,0.64152545,0.592628,0.65180063,200.0,0.0018753837,1,session_0,14,3,Zhou 2016,TANG+SVM
19,0.94,0.7631579,0.55,0.4357367,1.3524632,219.0,0.0038497534,1,session_1,14,3,Zhou 2016,TANG+SVM
20,0.9072,0.81619745,0.81,0.8090644,2.042497,219.0,0.005804033,1,session_2,14,3,Zhou 2016,TANG+SVM
