,dataset,index,pipe1,pipe2,p,smd,nsub
38,001-2014,38,CSP+LDA,Cov+EN,0.998046875,-1.4738182966887332,9
39,001-2014,39,Cov+EN,Cov+EN,0.001953125,0.0,9
40,001-2014,40,DeepConvNet,Cov+EN,0.998046875,-3.2641267793494877,9
41,001-2014,41,EEGNet_8_2,Cov+EN,0.9921875,-1.0328257971889456,9
42,001-2014,42,FgMDM,Cov+EN,0.990234375,-0.9601560672157862,9
43,001-2014,43,MDM,Cov+EN,0.998046875,-2.5692943817476364,9
44,001-2014,44,ACM+MDM(MDOP),Cov+EN,0.998046875,-1.3655449707397174,9
45,001-2014,45,ACM+TGSP+SVM(MDOP),Cov+EN,0.896484375,-0.4661524050059267,9
46,001-2014,46,ShallowConvNet,Cov+EN,0.9140625,-0.5114318722360938,9
47,001-2014,47,TANG+SVM,Cov+EN,0.986328125,-0.9862586320890488,9
48,001-2014,48,ACM+MDM(Grid),DeepConvNet,0.001953125,3.3500952144077885,9
49,001-2014,49,ACM+TGSP+SVM(Grid),DeepConvNet,0.001953125,3.9359442506943423,9
50,001-2014,50,CSP+LDA,DeepConvNet,0.001953125,2.3625325850428154,9
51,001-2014,51,Cov+EN,DeepConvNet,0.001953125,3.2641267793494877,9
52,001-2014,52,DeepConvNet,DeepConvNet,0.001953125,0.0,9
53,001-2014,53,EEGNet_8_2,DeepConvNet,0.001953125,1.3758580063682486,9
54,001-2014,54,FgMDM,DeepConvNet,0.001953125,2.924678210804663,9
55,001-2014,55,MDM,DeepConvNet,0.001953125,2.6787111132413997,9
56,001-2014,56,ACM+MDM(MDOP),DeepConvNet,0.001953125,3.0880536486409307,9
57,001-2014,57,ACM+TGSP+SVM(MDOP),DeepConvNet,0.001953125,3.047896587704364,9
58,001-2014,58,ShallowConvNet,DeepConvNet,0.001953125,2.60072043299881,9
59,001-2014,59,TANG+SVM,DeepConvNet,0.001953125,3.09523667170188,9
60,001-2014,60,ACM+MDM(Grid),EEGNet_8_2,0.029296875,0.7584868945332658,9
61,001-2014,61,ACM+TGSP+SVM(Grid),EEGNet_8_2,0.005859375,1.1259974148666207,9
62,001-2014,62,CSP+LDA,EEGNet_8_2,0.033203125,0.6768518170899189,9
63,001-2014,63,Cov+EN,EEGNet_8_2,0.009765625,1.0328257971889456,9
64,001-2014,64,DeepConvNet,EEGNet_8_2,0.998046875,-1.3758580063682486,9
65,001-2014,65,EEGNet_8_2,EEGNet_8_2,0.001953125,0.0,9
66,001-2014,66,FgMDM,EEGNet_8_2,0.015625,0.9410631771396042,9
67,001-2014,67,MDM,EEGNet_8_2,0.107421875,0.44825409644819764,9
68,001-2014,68,ACM+MDM(MDOP),EEGNet_8_2,0.033203125,0.7214719420782215,9
69,001-2014,69,ACM+TGSP+SVM(MDOP),EEGNet_8_2,0.009765625,1.0439387938088542,9
70,001-2014,70,ShallowConvNet,EEGNet_8_2,0.0078125,0.9116045447450303,9
71,001-2014,71,TANG+SVM,EEGNet_8_2,0.013671875,0.917005050272471,9
72,001-2014,72,ACM+MDM(Grid),FgMDM,0.388671875,0.1492526240481859,9
73,001-2014,73,ACM+TGSP+SVM(Grid),FgMDM,0.005859375,0.7788944611857463,9
74,001-2014,74,CSP+LDA,FgMDM,0.978515625,-0.7696358960928555,9
75,001-2014,75,Cov+EN,FgMDM,0.01171875,0.9601560672157862,9
76,001-2014,76,DeepConvNet,FgMDM,0.998046875,-2.924678210804663,9
77,001-2014,77,EEGNet_8_2,FgMDM,0.986328125,-0.9410631771396042,9
78,001-2014,78,FgMDM,FgMDM,0.001953125,0.0,9
79,001-2014,79,MDM,FgMDM,0.998046875,-1.5070612963771948,9
80,001-2014,80,ACM+MDM(MDOP),FgMDM,0.82421875,-0.3146620257660455,9
81,001-2014,81,ACM+TGSP+SVM(MDOP),FgMDM,0.302734375,0.17488611047635277,9
82,001-2014,82,ShallowConvNet,FgMDM,0.673828125,-0.1388170887268185,9
83,001-2014,83,TANG+SVM,FgMDM,0.22265625,0.2595752375328895,9
84,001-2014,84,ACM+MDM(Grid),MDM,0.00390625,0.8993578621122789,9
85,001-2014,85,ACM+TGSP+SVM(Grid),MDM,0.001953125,1.528118552278774,9
86,001-2014,86,CSP+LDA,MDM,0.078125,0.5372085007503369,9
87,001-2014,87,Cov+EN,MDM,0.001953125,2.5692943817476364,9
88,001-2014,88,DeepConvNet,MDM,0.998046875,-2.6787111132413997,9
89,001-2014,89,EEGNet_8_2,MDM,0.89453125,-0.44825409644819764,9
90,001-2014,90,FgMDM,MDM,0.001953125,1.5070612963771948,9
91,001-2014,91,MDM,MDM,0.001953125,0.0,9
92,001-2014,92,ACM+MDM(MDOP),MDM,0.00390625,1.4734150947463753,9
93,001-2014,93,ACM+TGSP+SVM(MDOP),MDM,0.00390625,1.7145016722713844,9
94,001-2014,94,ShallowConvNet,MDM,0.013671875,0.895082656236407,9
95,001-2014,95,TANG+SVM,MDM,0.001953125,1.9965811534633067,9
96,001-2014,96,ACM+MDM(Grid),ACM+MDM(MDOP),0.119140625,0.3931273656995824,9
97,001-2014,97,ACM+TGSP+SVM(Grid),ACM+MDM(MDOP),0.001953125,1.1730196827578643,9
98,001-2014,98,CSP+LDA,ACM+MDM(MDOP),0.947265625,-0.5784209907654088,9
99,001-2014,99,Cov+EN,ACM+MDM(MDOP),0.001953125,1.3655449707397174,9
100,001-2014,100,DeepConvNet,ACM+MDM(MDOP),0.998046875,-3.0880536486409307,9
101,001-2014,101,EEGNet_8_2,ACM+MDM(MDOP),0.96875,-0.7214719420782215,9
102,001-2014,102,FgMDM,ACM+MDM(MDOP),0.177734375,0.3146620257660455,9
103,001-2014,103,MDM,ACM+MDM(MDOP),0.998046875,-1.4734150947463753,9
104,001-2014,104,ACM+MDM(MDOP),ACM+MDM(MDOP),0.001953125,0.0,9
105,001-2014,105,ACM+TGSP+SVM(MDOP),ACM+MDM(MDOP),0.044921875,0.6117636827457952,9
106,001-2014,106,ShallowConvNet,ACM+MDM(MDOP),0.3984375,0.08564990112389723,9
107,001-2014,107,TANG+SVM,ACM+MDM(MDOP),0.0234375,0.8138065812251415,9
108,001-2014,108,ACM+MDM(Grid),ACM+TGSP+SVM(MDOP),0.46875,0.08915184716028464,9
109,001-2014,109,ACM+TGSP+SVM(Grid),ACM+TGSP+SVM(MDOP),0.001953125,0.7429824366911264,9
110,001-2014,110,CSP+LDA,ACM+TGSP+SVM(MDOP),0.998046875,-1.9747707619706056,9
111,001-2014,111,Cov+EN,ACM+TGSP+SVM(MDOP),0.10546875,0.4661524050059267,9
112,001-2014,112,DeepConvNet,ACM+TGSP+SVM(MDOP),0.998046875,-3.047896587704364,9
113,001-2014,113,EEGNet_8_2,ACM+TGSP+SVM(MDOP),0.9921875,-1.0439387938088542,9
114,001-2014,114,FgMDM,ACM+TGSP+SVM(MDOP),0.69921875,-0.17488611047635277,9
115,001-2014,115,MDM,ACM+TGSP+SVM(MDOP),0.998046875,-1.7145016722713844,9
116,001-2014,116,ACM+MDM(MDOP),ACM+TGSP+SVM(MDOP),0.95703125,-0.6117636827457952,9
117,001-2014,117,ACM+TGSP+SVM(MDOP),ACM+TGSP+SVM(MDOP),0.001953125,0.0,9
118,001-2014,118,ShallowConvNet,ACM+TGSP+SVM(MDOP),0.83203125,-0.32346517390759455,9
119,001-2014,119,TANG+SVM,ACM+TGSP+SVM(MDOP),0.458984375,0.03573509862648677,9
120,001-2014,120,ACM+MDM(Grid),ShallowConvNet,0.365234375,0.18925895117023492,9
121,001-2014,121,ACM+TGSP+SVM(Grid),ShallowConvNet,0.01171875,0.6960215061798928,9
122,001-2014,122,CSP+LDA,ShallowConvNet,0.935546875,-0.5562707212896476,9
123,001-2014,123,Cov+EN,ShallowConvNet,0.087890625,0.5114318722360938,9
124,001-2014,124,DeepConvNet,ShallowConvNet,0.998046875,-2.60072043299881,9
125,001-2014,125,EEGNet_8_2,ShallowConvNet,0.994140625,-0.9116045447450303,9
126,001-2014,126,FgMDM,ShallowConvNet,0.328125,0.1388170887268185,9
127,001-2014,127,MDM,ShallowConvNet,0.98828125,-0.895082656236407,9
128,001-2014,128,ACM+MDM(MDOP),ShallowConvNet,0.603515625,-0.08564990112389723,9
129,001-2014,129,ACM+TGSP+SVM(MDOP),ShallowConvNet,0.169921875,0.32346517390759455,9
130,001-2014,130,ShallowConvNet,ShallowConvNet,0.001953125,0.0,9
131,001-2014,131,TANG+SVM,ShallowConvNet,0.18359375,0.3059247219364645,9
132,001-2014,132,ACM+MDM(Grid),TANG+SVM,0.453125,0.08154526397115092,9
133,001-2014,133,ACM+TGSP+SVM(Grid),TANG+SVM,0.001953125,0.7827311342391798,9
134,001-2014,134,CSP+LDA,TANG+SVM,0.998046875,-1.2602884539675674,9
135,001-2014,135,Cov+EN,TANG+SVM,0.015625,0.9862586320890488,9
136,001-2014,136,DeepConvNet,TANG+SVM,0.998046875,-3.09523667170188,9
137,001-2014,137,EEGNet_8_2,TANG+SVM,0.98828125,-0.917005050272471,9
138,001-2014,138,FgMDM,TANG+SVM,0.779296875,-0.2595752375328895,9
139,001-2014,139,MDM,TANG+SVM,0.998046875,-1.9965811534633067,9
140,001-2014,140,ACM+MDM(MDOP),TANG+SVM,0.978515625,-0.8138065812251415,9
141,001-2014,141,ACM+TGSP+SVM(MDOP),TANG+SVM,0.541015625,-0.03573509862648677,9
142,001-2014,142,ShallowConvNet,TANG+SVM,0.818359375,-0.3059247219364645,9
143,001-2014,143,TANG+SVM,TANG+SVM,0.001953125,0.0,9
