,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
0,0.928,0.8186813,0.79,0.78516626,51.75426,190.0,0.34153348,2,session_0,14,3,Zhou 2016,ACM+MDM(Grid)
1,0.88098764,0.7033493,0.6888889,0.68325794,105.11194,200.0,0.69349045,2,session_1,14,3,Zhou 2016,ACM+MDM(Grid)
2,0.9232,0.7757353,0.74,0.7312939,156.17033,190.0,1.0287641,2,session_2,14,3,Zhou 2016,ACM+MDM(Grid)
3,0.878,0.84246576,0.77,0.7571534,0.6434624,190.0,0.0037193964,2,session_0,14,3,Zhou 2016,Cov+EN
4,0.78814816,0.73302644,0.6,0.53341013,1.2651095,200.0,0.007341869,2,session_1,14,3,Zhou 2016,Cov+EN
5,0.9356,0.78089887,0.61,0.5400401,1.9034703,190.0,0.01104583,2,session_2,14,3,Zhou 2016,Cov+EN
6,0.8884,0.8095238,0.76,0.75,3.199017,190.0,0.019198708,2,session_0,14,3,Zhou 2016,CSP+LDA
7,0.7540741,0.62857145,0.62222224,0.6175,3.99031,200.0,0.02381436,2,session_1,14,3,Zhou 2016,CSP+LDA
8,0.9348,0.8389434,0.79,0.78213507,4.363389,190.0,0.025903197,2,session_2,14,3,Zhou 2016,CSP+LDA
9,0.8952,0.77926177,0.73,0.71754366,271.04462,190.0,1.8137845,2,session_0,14,3,Zhou 2016,ACM+TGSP+SVM(Grid)
10,0.7945679,0.7922078,0.64444447,0.5929904,541.0352,200.0,3.5884218,2,session_1,14,3,Zhou 2016,ACM+TGSP+SVM(Grid)
11,0.9352,0.7964427,0.71,0.6871966,790.2808,190.0,4.9922495,2,session_2,14,3,Zhou 2016,ACM+TGSP+SVM(Grid)
12,0.8352,0.75499797,0.75,0.748769,0.3322649,190.0,0.0021184257,2,session_0,14,3,Zhou 2016,FgMDM
13,0.71358025,0.6388889,0.5888889,0.5482296,0.61649394,200.0,0.0039203255,2,session_1,14,3,Zhou 2016,FgMDM
14,0.8916,0.7604167,0.54,0.41653982,0.9233346,190.0,0.005846479,2,session_2,14,3,Zhou 2016,FgMDM
15,0.8796,0.8333333,0.78,0.7708333,0.2898357,190.0,0.0017731189,2,session_0,14,3,Zhou 2016,MDM
16,0.8345679,0.7337343,0.7111111,0.70394737,0.55575776,200.0,0.003287359,2,session_1,14,3,Zhou 2016,MDM
17,0.926,0.79761904,0.66,0.61555856,0.8241968,190.0,0.0047962205,2,session_2,14,3,Zhou 2016,MDM
18,0.8804,0.8038194,0.78,0.7756018,0.60008645,190.0,0.0034275763,2,session_0,14,3,Zhou 2016,TANG+SVM
19,0.7604938,0.65040106,0.6111111,0.5839387,1.1856778,200.0,0.0067145512,2,session_1,14,3,Zhou 2016,TANG+SVM
20,0.9008,0.7491694,0.62,0.5634191,1.7751958,190.0,0.01000132,2,session_2,14,3,Zhou 2016,TANG+SVM
